status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.print_section,response.docs.print_page,response.docs.source,response.docs.multimedia,response.docs.keywords,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.person,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time,response.docs.subsection_name
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Editorial says no amount of engineering can fully bring nature to heel, but much of damage caused by Hurricane Katrina is self-inflicted; cites systematic levee-building along Mississippi River upstream of city that has caused delta to subside; says much of New Orleans' vulnerability is result of bad policies of its politicians and planners",https://www.nytimes.com/2005/08/30/opinion/natures-revenge.html,"Editorial says no amount of engineering can fully bring nature to heel, but much of damage caused by Hurricane Katrina is self-inflicted; cites systematic levee-building along Mississippi River upstream of city that has caused delta to subside; sa...","The damage caused by a hurricane like Katrina is almost always called a natural disaster. But it is also unnatural, in the sense that much of it is self-inflicted. New Orleans is no exception, and while the city has been spared a direct hit from the storm, its politicians and planners must rethink the bad policies that contributed to the city's vulnerability.",A,18,The New York Times,,,2005-08-30T05:00:00+0000,article,Editorial Desk,Opinion,Editorial,nyt://article/4c22d99f-5155-5ce1-a4fd-1fac0eee03de,446,nyt://article/4c22d99f-5155-5ce1-a4fd-1fac0eee03de,Nature's Revenge,NA,NA,Nature's Revenge,NA,NA,NA,NA,,NA,445,130,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Hurricane Katrina pushes ashore north of Miami, Fla, laden with heavy rain but not much strength; sustained winds of 80 miles per hour bend palm trees and rattle windows, but there are no reports of heavy damage; more than million homes lose power; two deaths are reported, with one person struck by tree and other electrocuted by downed power line; storm turns to southwest; photo; map showing storm's path (M)",https://www.nytimes.com/2005/08/26/us/a-blast-of-rain-but-little-damage-as-hurricane-hits-south-florida.html,"Hurricane Katrina pushes ashore north of Miami, Fla, laden with heavy rain but not much strength; sustained winds of 80 miles per hour bend palm trees and rattle windows, but there are no reports of heavy damage; more than million homes lose power...","MIAMI, Aug. 25 - Hurricane Katrina pushed ashore north of here as darkness fell on Thursday, laden with heavy rain but not packing much of a wallop.",A,10,The New York Times,,,2005-08-26T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/aae27be6-9111-5652-b45e-afbb98cd31d8,844,nyt://article/aae27be6-9111-5652-b45e-afbb98cd31d8,A Blast of Rain but Little Damage as Hurricane Hits South Florida,NA,NA,A Blast of Rain but Little Damage as Hurricane Hits South Florida,NA,NA,NA,By Joseph B. Treaster,,NA,445,130,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.," DAMAGE ESTIMATES -- Insurance companies said that damage could top $9 billion.  PAGE A12    NEW ORLEANS -- The oak tree crashed through his bedroom ceiling just before dawn. Then Terry Milton opened his front door and a waist-high wall of water poured in.  PAGE A14    THE RELIEF EFFORT -- National Guard units joined federal, state and private organizations in a broad effort to provide relief.  PAGE A13    THE SCIENCE -- The severity of hurricane seasons is governed by temperature cycles, and for nearly a quarter century beginning in 1970, the Atlantic was in a relatively quiet cycle. That all changed in 1995.  PAGE A15  ",https://www.nytimes.com/2005/08/30/us/front page/hurricane-katrina.html,DAMAGE ESTIMATES -- Insurance companies said that damage could top $9 billion.  PAGE A12    NEW ORLEANS -- The oak tree crashed through his bedroom ceiling just before dawn. Then Terry Milton opened his front door and a waist-high wall of water po...,DAMAGE ESTIMATES -- Insurance companies said that damage could top $9 billion. PAGE A12,A,1,The New York Times,,,2005-08-30T05:00:00+0000,article,National Desk,U.S.,Summary,nyt://article/d5bb1827-3386-56d8-83fa-d584a0273fc3,152,nyt://article/d5bb1827-3386-56d8-83fa-d584a0273fc3,HURRICANE KATRINA,NA,NA,HURRICANE KATRINA,NA,NA,NA,NA,,NA,445,140,17,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Hurricane Katrina moved onshore Monday, bringing damaging winds and heavy rain to New Orleans.",https://www.nytimes.com/slideshow/2005/08/29/national/20050829_HURR_SLIDESHOW_index.html,"Hurricane Katrina moved onshore Monday, bringing damaging winds and heavy rain to New Orleans.","Hurricane Katrina moved onshore Monday, bringing damaging winds and heavy rain to New Orleans.",NA,NA,The New York Times,,,2005-08-29T13:27:00+0000,multimedia,NA,NA,Slideshow,nyt://slideshow/79a020a6-313c-5fe4-91e1-68c0882d574a,0,nyt://slideshow/79a020a6-313c-5fe4-91e1-68c0882d574a,Katrina Hits Land,Photographs,NA,NA,NA,NA,NA,NA,,NA,445,140,17,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Do not be misled by Congress's approval of $10.5 billion in relief for the Hurricane Katrina victims. That's prompted by the graphic shock of the news coverage from New Orleans and the region, where the devastation catapults daily, in heartbreaking contrast with the slo-mo bumblings of government.      There are dozens of questions Americans will demand to have answered once this emergency has passed. If the Homeland Security Department was so ill prepared for a natural disaster that everyone knew was coming, how is it equipped to handle other kinds of crises? Has the war in Iraq drained the nation of resources that it needs for things like flood prevention? Is the National Guard ready to handle a disaster that might be even worse, like a biological or nuclear attack?  ",https://www.nytimes.com/2005/09/03/opinion/katrinas-assault-on-washington.html,"Do not be misled by Congress's approval of $10.5 billion in relief for the Hurricane Katrina victims. That's prompted by the graphic shock of the news coverage from New Orleans and the region, where the devastation catapults daily, in heartbreakin...","Do not be misled by Congress's approval of $10.5 billion in relief for the Hurricane Katrina victims. That's prompted by the graphic shock of the news coverage from New Orleans and the region, where the devastation catapults daily, in heartbreaking contrast with the slo-mo bumblings of government.",A,20,The New York Times,,,2005-09-03T05:00:00+0000,article,Editorial Desk,Opinion,Editorial,nyt://article/1d07673c-0712-547d-8fc7-d038628d23c3,660,nyt://article/1d07673c-0712-547d-8fc7-d038628d23c3,Katrina's Assault on Washington,Editorial,NA,Katrina's Assault on Washington,NA,NA,NA,NA,,NA,445,140,17,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,,https://www.nytimes.com/2005/09/06/opinion/letters-katrinas-aftermath.html,,,NA,NA,The New York Times,,,2005-09-06T05:00:00+0000,article,None,Opinion,News,nyt://article/61de2db6-1a0d-5db2-96bb-b2489922ce73,565,nyt://article/61de2db6-1a0d-5db2-96bb-b2489922ce73,Letters: Katrina's aftermath,NA,NA,Letters: Katrina's aftermath,NA,NA,NA,NA,,NA,445,140,17,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,,https://www.nytimes.com/2005/09/05/opinion/katrina-hits-washington.html,,,NA,NA,The New York Times,,,2005-09-05T05:00:00+0000,article,None,Opinion,News,nyt://article/90be2fe0-c997-5c8b-8826-d7e02d68c6e4,567,nyt://article/90be2fe0-c997-5c8b-8826-d7e02d68c6e4,Katrina hits Washington,NA,NA,Katrina hits Washington,NA,NA,NA,NA,,NA,445,140,17,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The flood on the Mississippi River in 1927 and other events eerily foreshadowed today's devastation in New Orleans.,https://www.nytimes.com/slideshow/2005/09/03/weekinreview/20050904_BARR_SLIDESHOW_index.html,The flood on the Mississippi River in 1927 and other events eerily foreshadowed today's devastation in New Orleans.,The flood on the Mississippi River in 1927 and other events eerily foreshadowed today's devastation in New Orleans.,NA,NA,The New York Times,,,2005-09-03T16:39:00+0000,multimedia,Week in Review,Week in Review,Slideshow,nyt://slideshow/5e59fd2e-2189-5792-b6e5-6f307bdeccf2,0,nyt://slideshow/5e59fd2e-2189-5792-b6e5-6f307bdeccf2,Before Hurricane Katrina,Photographs,NA,NA,NA,NA,NA,NA,,NA,445,140,17,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"DRIVERS waiting in line for hours, and occasionally in vain, to fill up their tanks. Gasoline prices shooting up 50 percent or more overnight. The president urging everyone to curtail driving and conserve energy at home. Dark rumors of hoarding and market manipulation starting to spread. Economists warning that soaring energy costs will certainly slow economic growth -- and maybe snuff it out completely.     As those scenes played out across the country last week, they may have looked familiar, a bit like a replay of the fallout from the Arab oil embargo of 30 years ago. Many energy analysts and economists are not surprised. When Hurricane Katrina ripped through the oil rigs and refineries along the Gulf Coast last week, it not only killed at least hundreds of people and caused billions of dollars in damage. It also set off the first oil shock of the 21st century.  ",https://www.nytimes.com/2005/09/04/business/katrinas-shock-to-the-system.html,"DRIVERS waiting in line for hours, and occasionally in vain, to fill up their tanks. Gasoline prices shooting up 50 percent or more overnight. The president urging everyone to curtail driving and conserve energy at home. Dark rumors of hoarding an...","DRIVERS waiting in line for hours, and occasionally in vain, to fill up their tanks. Gasoline prices shooting up 50 percent or more overnight. The president urging everyone to curtail driving and conserve energy at home. Dark rumors of hoarding and market manipulation starting to spread. Economists warning that soaring energy costs will certainly slow economic growth -- and maybe snuff it out completely.",3,1,The New York Times,,,2005-09-04T05:00:00+0000,article,Money and Business/Financial Desk,Business Day,News,nyt://article/ef1e5bb6-4944-50ce-96a1-3834164819e5,1946,nyt://article/ef1e5bb6-4944-50ce-96a1-3834164819e5,Katrina's Shock to the System,NA,NA,Katrina's Shock to the System,NA,NA,NA,By Jad Mouawad,,NA,445,140,17,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Correction of Sept 5 article about Brendon Loy, student who was one of earliest to predict threat to New Orleans from Hurricane Katrina, regarding his dog",https://www.nytimes.com/2005/09/06/nyregion/pageoneplus/corrections-837130.html,"Correction of Sept 5 article about Brendon Loy, student who was one of earliest to predict threat to New Orleans from Hurricane Katrina, regarding his dog",Correction Appended,A,2,The New York Times,,,2005-09-06T05:00:00+0000,article,Metropolitan Desk,New York,Correction,nyt://article/705fbb67-e100-5242-8250-fc53a3fade75,66,nyt://article/705fbb67-e100-5242-8250-fc53a3fade75,Corrections,NA,NA,Corrections,NA,NA,NA,NA,,NA,445,140,17,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Correction of Sept 4 article about rescue effort after Hurricane Katrina misstated word in quotation from Pres Bush about federal response; should read 'their' hour of need, not 'our' hour of need",https://www.nytimes.com/2005/09/06/nyregion/pageoneplus/corrections-837113.html,"Correction of Sept 4 article about rescue effort after Hurricane Katrina misstated word in quotation from Pres Bush about federal response; should read 'their' hour of need, not 'our' hour of need","A front-page article on Sunday about rescue efforts after Hurricane Katrina misstated a word in a quotation from President Bush about the federal response to the crisis. He said, ""In America, we do not abandon our fellow citizens in their hour of need,"" not ""our hour of need.""",A,2,The New York Times,,,2005-09-06T05:00:00+0000,article,Metropolitan Desk,New York,Correction,nyt://article/deaa1d1e-e8da-5e4b-a227-66b26c98fea8,66,nyt://article/deaa1d1e-e8da-5e4b-a227-66b26c98fea8,Corrections,NA,NA,Corrections,NA,NA,NA,NA,,NA,445,140,17,NA
